,Ticker,Volatility,Sector,PEG Ratio,Market Cap,Trailing PS,Profit Margin,Forward EPS,Market Cap Categorised,Price,Three Year SL Growth Rate (%),Three Year Growth Against Market (%)
2064,EDAP,2.478024007978887,Healthcare,-24.84,396969536.0,7.203352,-0.05322,-0.06,Small-Cap,10.630000114440918,401.4151268049525,355.4726940491494
2070,EDIT,17.581669520893843,Healthcare,-1.49,564367680.0,28.630665,0.0,-2.82,Small-Cap,7.650000095367432,-67.63959266971369,-113.58202542551678
2081,EEFT,21.008372738396673,Technology,0.97,5542702080.0,1.6502321,0.06877,8.78,Mid-Cap,110.38999938964844,38.80296879670642,-7.139463959096652
2084,EFC,2.7069874559310665,Real Estate,1.62,850338624.0,20.39915,-1.68039,1.85,Small-Cap,12.5600004196167,52.67052261665949,6.728089860856414
2089,EFSC,7.984398695643554,Financial Services,0.88,1616290816.0,3.0431857,0.38229,5.49,Small-Cap,43.52999877929688,66.67926010195939,20.73682734615631
2097,EGAN,2.006022338223413,Technology,4.24,231027648.0,2.3629465,-0.02338,0.37,Micro-Cap,7.210000038146973,-8.734177834061999,-54.67661058986508
2101,EGHT,9.952300771394718,Technology,0.07,357231680.0,0.48223656,-0.14754,0.49,Small-Cap,3.3399999141693115,-80.41055681158416,-126.35298956738723
2102,EGIO,1.511926192423102,Technology,-0.28,135831600.0,0.4294242,-0.26444,-0.16,Micro-Cap,0.6299999952316284,-89.34010132830214,-135.2825340841052
2103,EGLE,16.23536187850686,Industrials,0.12,631281024.0,0.8769656,0.34453,6.84,Small-Cap,46.619998931884766,346.97984245264183,301.0374096968388
2105,EGO,2.072195781601984,Basic Materials,-6.86,1983404160.0,2.2745879,-0.40577,0.42,Small-Cap,10.859999656677246,25.84008705289334,-20.102345702909734
2106,EGP,27.591095485979714,Real Estate,6.09,7461699584.0,15.320979,0.38228,3.85,Mid-Cap,166.91000366210938,68.95253608420028,23.0101033283972
2107,EGRX,7.815592101668232,Healthcare,2.45,361385600.0,1.141422,0.11257,3.8,Small-Cap,27.850000381469727,-41.675391871267585,-87.61782462707066
2111,EHC,6.381001221158204,Healthcare,1.95,6350640640.0,1.4603875,0.062319998,3.53,Mid-Cap,61.310001373291016,18.867046371467247,-27.07538638433583
2113,EHTH,34.678934331452254,Financial Services,0.31,236373280.0,0.5831252,-0.21886998,-1.0,Micro-Cap,8.699999809265137,-92.72088348927355,-138.66331624507663
2116,EIG,5.054959499326149,Financial Services,1.32,1158242432.0,1.623325,0.06783,3.5,Small-Cap,42.77000045776367,45.33085426976743,-0.611578486035647
2119,EIX,6.44350831749954,Utilities,2.2,27904987136.0,1.6204987,0.03554,5.1,Large-Cap,73.0,35.78390614926549,-10.158526606537585
2122,EL,47.4042625439451,Consumer Defensive,6.98,91530485760.0,5.5961413,0.091280006,7.3,Large-Cap,258.4800109863281,62.58632849227042,16.643895736467343
2124,ELAN,7.802952163000345,Healthcare,1.81,4910638592.0,1.1132711,-0.01768,0.9,Mid-Cap,9.729999542236328,-59.25460685014541,-105.19703960594848
2129,ELF,15.758731941115935,Consumer Defensive,2.55,5152531456.0,10.375157,0.09432,1.64,Mid-Cap,95.33000183105467,803.6018967542258,757.6594639984227
2131,ELMD,1.8568201027156348,Healthcare,1.98,90164952.0,2.0587015,0.04763,0.6,Micro-Cap,10.399999618530272,-14.75410015472195,-60.69653291052502
2132,ELME,2.572389065275363,Real Estate,76.97,1571513984.0,7.505559,-0.14741999,0.09,Small-Cap,18.010000228881836,-15.446005286490044,-61.38843804229312
2134,ELP,1.06887148630057,Utilities,-0.63,20223102976.0,0.92226195,0.05071,0.66,Large-Cap,7.420000076293945,87.45313406024391,41.510701304440836
2143,EMAN,0.9856989215799412,Technology,-1.72,159144320.0,5.2125487,-0.03613,-0.02,Micro-Cap,2.059999942779541,635.7142621461227,589.7718293903196
2151,EME,27.219601602987332,Industrials,17.33,7524180992.0,0.6793156,0.03667,10.39,Mid-Cap,158.92999267578125,162.2928675491198,116.35043479331671
2153,EMKR,2.475119836039994,Technology,-0.1,57270788.0,0.5360275,-0.35978,-0.36,Micro-Cap,1.0099999904632568,-61.4503803595498,-107.39281311535288
2158,EMN,17.733138683984617,Basic Materials,1.94,9689493504.0,0.91583115,0.07495,8.79,Mid-Cap,81.79000091552734,62.983065411518425,17.04063265571535
2160,EMR,12.77876509286051,Industrials,2.11,48911839232.0,2.464569,0.23511,4.5,Large-Cap,85.87000274658203,77.84460795672754,31.902175200924468
2162,ENB,6.15636707292525,Energy,6.42,79947890688.0,1.4997071,0.05633,2.2,Large-Cap,39.369998931884766,67.42996381487427,21.487531059071195
2171,ENLC,3.464946684946944,Energy,0.24,4772249088.0,0.5008763,0.037920002,0.68,Mid-Cap,10.079999923706056,827.8129248800777,781.8704921242746
2176,ENOV,12.377210173986441,Industrials,1.22,3154054912.0,2.017819,-0.0085,2.63,Mid-Cap,57.29999923706055,48.15888005334207,2.2164472975389913
2177,ENPH,70.55399769754248,Technology,2.06,30626072576.0,13.139426,0.17048,7.4,Large-Cap,224.7899932861328,533.0329594800925,487.0905267242894
2178,ENR,6.017411162556713,Industrials,2.81,2326377472.0,0.78358227,-0.08168,3.27,Mid-Cap,32.529998779296875,-0.7700968753476374,-46.712529631150716
2179,ENS,11.468018297247744,Industrials,1.21,3375476736.0,0.93099654,0.03805,5.99,Mid-Cap,82.94999694824219,75.1129565190081,29.17052376320502
2181,ENSG,15.355871151458725,Healthcare,1.4,5531970048.0,1.8284676,0.074260004,5.16,Mid-Cap,98.41000366210938,183.29003788973586,137.34760513393277
2185,ENTG,25.084310568763165,Technology,5.2,10931386368.0,3.3306754,0.06365,3.73,Large-Cap,73.94000244140625,57.36807313635906,11.425640380555983
2187,ENV,10.844255159377607,Technology,2.08,3582052864.0,2.8892558,-0.06528,2.74,Mid-Cap,65.83999633789062,22.561420033096688,-23.381012722706387
2195,EOG,33.39099126264432,Energy,35.29,68952702976.0,2.3286965,0.26204002,13.07,Large-Cap,118.26000213623048,217.1207445637036,171.1783118079005
2197,EOLS,3.073490902274476,Healthcare,-1.25,516167040.0,3.4731593,-0.5007,0.16,Small-Cap,8.65999984741211,104.24529044557735,58.30285768977428
2204,EPAM,124.84419201637812,Technology,1.55,16191945728.0,3.3560538,0.08693,13.93,Large-Cap,282.3299865722656,45.54592885382958,-0.39650390197349594
2205,EPC,5.563724116367453,Consumer Defensive,18.48,2313260032.0,1.0623468,0.0456,2.77,Mid-Cap,44.540000915527344,71.57983983238043,25.637407076577354
2206,EPD,3.8719488313648576,Energy,2.1,58298613760.0,1.0019355,0.09435,2.68,Large-Cap,26.690000534057617,103.66359495631127,57.721162200508196
2210,EPR,8.582688525394802,Real Estate,2.32,3023032064.0,4.6127734,0.2689,2.52,Mid-Cap,40.310001373291016,82.36149028694815,36.41905753114508
2211,EPRT,4.606780491781277,Real Estate,0.97,3612298496.0,12.6081085,0.46816003,0.96,Mid-Cap,24.3799991607666,159.57193441403174,113.62950165822866
2216,EQH,5.00838899171872,Financial Services,0.58,9267312640.0,0.63872856,0.12303001,6.58,Mid-Cap,26.06999969482422,87.5775240807294,41.63509132492633
2217,EQIX,68.85743604229265,Real Estate,4.64,66675982336.0,9.917317,0.10476,10.35,Large-Cap,705.02001953125,6.930197764037851,-39.012234991765226
2219,EQR,12.381875312095621,Real Estate,2.53,24087281664.0,8.80647,0.28404,1.7,Large-Cap,61.27000045776367,2.160535956055145,-43.78189679974793
2223,EQT,10.955571641030819,Energy,0.45,11744132096.0,0.97899103,0.14762999,5.0,Large-Cap,32.72999954223633,111.43155879762585,65.48912604182277
2229,ERF,5.428545923716026,Energy,0.19,3196969728.0,1.4622211,0.41818002,2.75,Mid-Cap,14.640000343322754,736.7143387690472,690.7719060132441
2232,ERIE,28.987274726257834,Financial Services,3.46,11937260544.0,4.2030773,0.10512,7.11,Large-Cap,231.4900054931641,34.72440865867021,-11.218024097132869
2233,ERII,5.297331633778933,Industrials,4.12,1271349376.0,10.122933,0.19149,0.53,Small-Cap,23.07999992370605,215.30053801170502,169.35810525590193
2234,ERJ,3.8899081203182697,Industrials,1.4,2929960704.0,0.12495157,-0.04067,1.12,Mid-Cap,15.970000267028809,150.31347931924398,104.3710465634409
2238,ES,4.707530671463394,Utilities,2.69,27489378304.0,2.236848,0.11432,4.66,Large-Cap,78.61000061035156,-4.574555536333013,-50.51698829213609
2243,ESE,11.900059871804473,Technology,1.81,2530566656.0,2.8561926,0.09653,4.19,Mid-Cap,97.83999633789062,39.90339703165425,-6.039035724148825
2244,ESEA,9.95238519629827,Industrials,0.32,140829808.0,0.77084976,0.58154,10.07,Micro-Cap,19.850000381469727,663.461581137055,617.5191483812519
2245,ESGR,35.073308727199596,Financial Services,0.62,4213697280.0,-3.9827006,0.0,32.5,Mid-Cap,239.91000366210935,71.87992585964601,25.937493103842932
2248,ESI,4.41952384607759,Basic Materials,1.41,4402388480.0,1.7268331,0.07343,1.57,Mid-Cap,18.3700008392334,113.09798051707038,67.15554776126731
2249,ESLT,33.31310721892988,Industrials,2.1,7692508672.0,1.3957072,0.04998,8.3,Mid-Cap,175.05999755859375,44.496840939116645,-1.4455918166864308
2251,ESNT,4.935659151144992,Financial Services,0.69,4522694656.0,4.518971,0.83067,6.54,Mid-Cap,41.83000183105469,83.6997421616108,37.757309405807725
2254,ESPR,13.851175434341835,Healthcare,-0.03,114011392.0,1.5105848,0.0,0.12,Micro-Cap,1.2799999713897705,-96.88261098738687,-142.82504374318995
2257,ESS,49.172148805756116,Real Estate,4.9,14176018432.0,8.681796,0.25006,5.96,Large-Cap,211.72000122070312,-6.324022771812782,-52.26645552761586
2260,ESTC,36.47203201321257,Technology,19.98,5817526784.0,5.656855,-0.248,0.9,Mid-Cap,59.9900016784668,2.4419403545779264,-43.50049240122515
2261,ESTE,4.665700891875446,Energy,0.1,1917047040.0,1.1308985,0.26693,4.93,Small-Cap,13.850000381469728,724.4048103504322,678.4623775946291
2262,ET,2.476079621609181,Energy,-1.99,39517913088.0,0.43969375,0.05287,1.59,Large-Cap,12.670000076293944,151.66065682208912,105.71822406628604
2265,ETD,5.419558266517834,Consumer Cyclical,0.78,676786304.0,0.8008992,0.13524,2.95,Small-Cap,27.200000762939453,188.74735183272514,142.80491907692206
2268,ETN,26.856514621607957,Industrials,2.19,64909799424.0,3.1278818,0.118640006,9.14,Large-Cap,162.9600067138672,121.23163480172059,75.2892020459175
2272,ETR,9.097289320711173,Utilities,2.45,23041566720.0,1.674017,0.08015,7.2,Large-Cap,108.62000274658205,23.556381017378918,-22.386051738424158
2273,ETRN,1.2352772673184937,Energy,0.4,2072221568.0,1.5262208,-0.19837,0.64,Mid-Cap,4.739999771118164,-32.118766516623,-78.06119927242608
2274,ETSY,51.859541443355106,Consumer Cyclical,2.4,12720431104.0,4.957085,-0.27056,3.35,Large-Cap,102.23999786376952,66.59605612385103,20.653623368047953
2284,EURN,3.611809782084998,Energy,-0.59,3518282240.0,4.116544,0.23781,2.5,Mid-Cap,17.030000686645508,81.77769521080451,35.835262455001434
2285,EVA,15.162693432070917,Basic Materials,-13.17,1649612800.0,1.5074925,-0.15381,0.68,Small-Cap,22.71999931335449,-18.41617778085831,-64.35861053666139
2287,EVBG,50.31989932726303,Technology,0.19,1140674176.0,2.6411097,-0.14164,1.82,Small-Cap,30.3700008392334,-74.111327703281,-120.05376045908409
2289,EVC,1.9827490897970528,Communication Services,-1.0,636481280.0,0.66562986,0.01895,0.64,Small-Cap,6.28000020980835,344.3779551656251,298.43552240982206
2292,EVER,15.042048117298286,Communication Services,0.97,262484752.0,0.64951056,-0.06042,-0.27,Small-Cap,7.989999771118164,-77.96469900448601,-123.90713176028908
2301,EVH,8.496660219280676,Healthcare,1.41,4013419264.0,2.9684768,-0.01417,1.34,Mid-Cap,35.5099983215332,469.07050679538827,423.1280740395852
2308,EVO,5.084477177539341,Healthcare,4.56,3460589312.0,4.959072,-0.25785,-0.04,Mid-Cap,9.65999984741211,-24.309500554121215,-70.25193330992428
2309,EVOK,17.278164647328097,Healthcare,-0.02,6485556.0,2.5852826,0.0,-1.24,Micro-Cap,2.140000104904175,-86.06770733895243,-132.0101400947555
2310,EVR,28.573015063240838,Financial Services,-3.2,4812536320.0,1.7423797,0.17252001,12.68,Mid-Cap,123.19000244140624,152.60621856699728,106.6637858111942
2311,EVRG,5.837786900926532,Utilities,6.46,14468321280.0,2.469376,0.12847,3.96,Large-Cap,62.75,14.745242332743787,-31.19719042305929
2312,EVRI,5.592890835255048,Consumer Cyclical,0.77,1371794432.0,1.7530494,0.15398,1.18,Small-Cap,15.920000076293944,316.7539359818642,270.8115032260611
2314,EVTC,5.714369909912795,Technology,1.53,2134574720.0,3.4517198,0.38649,2.83,Mid-Cap,32.75,46.84349588194322,0.9010631261401443
2318,EW,16.23730662221013,Healthcare,3.81,52451893248.0,9.745075,0.28275,2.85,Large-Cap,85.7300033569336,19.058422823847874,-26.8840099319552
2323,EXAS,31.52413490390447,Healthcare,-0.25,12087406592.0,5.7993226,-0.29915002,-1.87,Large-Cap,66.33000183105469,-13.305450295308715,-59.24788305111179
2324,EXC,7.299854486998867,Utilities,2.88,42973605888.0,2.2525215,0.11374,2.51,Large-Cap,43.0,80.83679228074915,34.894359524946076
2326,EXEL,2.811836024990034,Healthcare,0.65,6160893952.0,3.8241196,0.11314,0.95,Mid-Cap,18.90999984741211,-23.00488494051146,-68.94731769631454
2330,EXLS,38.468379179720856,Technology,1.7,5627135488.0,3.985099,0.10125,7.7,Mid-Cap,167.6699981689453,219.91986005934797,173.97742730354489
2331,EXP,27.11056933624154,Basic Materials,1.54,5259309568.0,2.5151417,0.20827,12.2,Mid-Cap,148.27000427246094,190.13818406681733,144.19575131101425
2332,EXPD,15.780122914613083,Industrials,-1.14,17181685760.0,1.0064671,0.07951,5.17,Large-Cap,111.7300033569336,63.186412159301106,17.24397940349803
2333,EXPE,37.820400458078204,Consumer Cyclical,0.33,14384043008.0,1.2328827,0.03017,11.44,Large-Cap,94.0199966430664,64.22706837216839,18.284635616365314
2334,EXPI,15.158651830884137,Real Estate,14.84,1777307904.0,0.3865258,0.00336,0.37,Small-Cap,11.869999885559082,188.2359364063362,142.29350365053313
2335,EXPO,13.332851444238136,Industrials,3.15,4967512576.0,10.710001,0.22062,2.26,Mid-Cap,97.8000030517578,41.80196131377114,-4.140471442031938
2336,EXPR,1.6170615179551835,Consumer Cyclical,0.02,64224488.0,0.034451835,0.15762,-0.25,Micro-Cap,0.9100000262260436,-50.273223776741716,-96.21565653254478
2337,EXR,38.34831066219357,Real Estate,4.25,21498277888.0,10.937271,0.43787998,6.33,Large-Cap,151.9199981689453,80.27841836668178,34.3359856108787
2338,EXTR,4.648567051873212,Technology,0.77,2029449216.0,1.7202498,0.04132,1.45,Mid-Cap,15.8100004196167,452.7972377455972,406.85480498979416
2339,EYE,10.139013943164096,Consumer Cyclical,2.0,1619419904.0,0.807528,0.021,0.73,Small-Cap,20.15999984741211,-14.90080458871518,-60.84323734451826
2344,EZPW,1.4604530064861247,Financial Services,0.33,483607168.0,0.52025497,0.0551,0.85,Small-Cap,8.949999809265137,84.15636961707524,38.21393686127217
2345,F,4.032992674186269,Consumer Cyclical,-0.78,47239528448.0,0.29887652,-0.01253,1.65,Large-Cap,11.869999885559082,151.38581751913125,105.44338476332817
2348,FAF,9.182656465577066,Financial Services,-1.47,5930452992.0,0.7798097,0.03458,5.99,Mid-Cap,56.84999847412109,49.87356238495784,3.9311296291547677
2351,FANG,40.82452540299039,Energy,-10.62,25777002496.0,2.8379393,0.48288,22.07,Large-Cap,141.94000244140625,370.4888934690393,324.54646071323623
2352,FANH,4.845371083157515,Financial Services,2.77,471077056.0,0.16935386,0.03605,0.82,Small-Cap,8.710000038146973,-54.5717413665837,-100.51417412238678
2353,FARM,2.1355648695642526,Consumer Defensive,-0.06,62854472.0,0.12660556,-0.05801,-0.47,Micro-Cap,3.2100000381469727,-58.951407062884996,-104.89383981868806
2354,FARO,19.702297359023046,Technology,2.62,447912544.0,1.2954248,-0.07738,1.14,Small-Cap,23.56999969482422,-49.808347201144535,-95.75077995694761
2355,FAST,5.696606674353528,Industrials,4.31,31298811904.0,4.38629,0.15589,2.13,Large-Cap,54.59999847412109,66.91489021775458,20.9724574619515
2359,FATE,28.15173592733131,Healthcare,0.08,610566400.0,6.3402534,-2.92545,-1.74,Small-Cap,6.0,-79.38144356925619,-125.32387632505927
2365,FBIN,13.534573227041001,Industrials,-0.98,7691963904.0,1.6286182,0.14538999,4.15,Mid-Cap,60.86000061035156,68.53538828377813,22.592955527975057
2366,FBIO,1.2359763716126178,Healthcare,-0.04,92843864.0,1.2257749,-1.14301,-0.21,Micro-Cap,0.7200000286102295,-65.55023645077996,-111.49266920658303
2368,FBIZ,7.372799173333225,Financial Services,0.86,242489632.0,1.8409756,0.31019,4.27,Micro-Cap,29.34000015258789,102.29464199529146,56.35220923948838
2371,FBNC,8.255232839516017,Financial Services,1.08,1342789632.0,3.599017,0.39383,3.81,Small-Cap,33.68000030517578,53.492689243111,7.5502564873079265
2372,FBP,3.351405692828581,Financial Services,0.55,2030145152.0,2.2794664,0.34254003,1.51,Mid-Cap,11.34000015258789,134.36237454553662,88.41994178973354
2375,FC,11.272613236177301,Industrials,2.39,522250560.0,1.8914788,0.06934,1.45,Small-Cap,37.93999862670898,123.43933833647289,77.49690558066982
2377,FCBC,5.439177782164763,Financial Services,1.81,386400576.0,2.6969533,0.32569,2.54,Small-Cap,24.31999969482422,17.08437529011263,-28.858057465690447
2379,FCEL,4.470770540869345,Industrials,-0.51,827693248.0,6.0966487,-0.8892,-0.27,Small-Cap,2.069999933242798,27.777773280856717,-18.164659474946358
2380,FCF,2.80826533528948,Financial Services,0.91,1222031232.0,3.1375968,0.32911,1.63,Small-Cap,11.989999771118164,50.631394570971764,4.688961815168689
2381,FCFS,11.032298477534471,Financial Services,1.95,4484422656.0,1.6432824,0.092889994,6.67,Mid-Cap,96.93000030517578,42.28599523018367,-3.6564375256194026
2382,FCN,24.757848156007803,Industrials,3.45,6677516800.0,2.2045953,0.07776,8.51,Mid-Cap,199.6999969482422,54.08949656123896,8.147063805435884
2395,FDP,3.3212934876953413,Consumer Defensive,0.61,1409175040.0,0.31721744,0.0222,2.31,Small-Cap,29.270000457763672,-2.145741082973578,-48.088173838776655
2396,FDS,53.48976353530699,Financial Services,2.24,16150902784.0,8.043487,0.22297001,16.41,Large-Cap,416.7000122070313,59.213175172987654,13.270742417184579
2397,FDUS,4.082875925160649,Financial Services,2.85,468726112.0,4.9791913,0.38053,2.02,Small-Cap,18.65999984741211,148.76836543204854,102.82593267624546
2398,FDX,47.49950604272461,Industrials,3.22,57921556480.0,0.6253745,0.0323,18.33,Large-Cap,229.3800048828125,94.39777822952539,48.45534547372231
2399,FE,5.086866147478371,Utilities,29.13,23262910464.0,1.8962268,0.03309,2.67,Large-Cap,40.52999877929688,2.4935439278193465,-43.44888882798373
2403,FELE,12.692164561262357,Industrials,1.6,4119181056.0,2.01554,0.09166,4.46,Mid-Cap,88.91000366210938,90.32833956594743,44.385906810144355
2408,FERG,24.275486006221904,Industrials,-5.1,28086261760.0,0.9358655,0.06981,9.0,Large-Cap,136.1699981689453,119.86718712033016,73.92475436452708
2416,FFIC,4.663201207186753,Financial Services,1.72,396030560.0,1.5934023,0.30958,1.68,Small-Cap,13.43000030517578,25.998882664369464,-19.94355009143361
2421,FFNW,2.79190931685389,Financial Services,1.5,110143000.0,2.1181345,0.25462,1.1,Micro-Cap,11.989999771118164,43.065810546410496,-2.876622209392579
2422,FFWM,5.098340263586551,Financial Services,1.45,378113184.0,1.0319909,0.30162,1.41,Small-Cap,6.71999979019165,-35.93791848957276,-81.88035124537583
2435,FHB,4.591350495337292,Financial Services,11.6,2518559488.0,3.1812768,0.33558998,2.02,Mid-Cap,20.049999237060547,31.867102670497328,-14.075330085305747
2436,FHI,5.670427421206319,Financial Services,0.76,3826392320.0,2.6465316,0.16565001,3.7,Mid-Cap,43.52000045776367,140.82557197225643,94.88313921645334
2443,FIBK,5.456182036752017,Financial Services,1.1,2909238016.0,2.8530333,0.19829,3.34,Mid-Cap,28.899999618530277,5.780871632668205,-40.161561123134874
2444,FICO,85.59516668039669,Technology,2.3,18092087296.0,12.92496,0.27592,22.62,Large-Cap,703.4400024414062,141.2676664603273,95.32523370452421
2450,FINV,1.8921138427604567,Financial Services,175.92,1069515008.0,0.09605672,0.20355,1.46,Small-Cap,3.839999914169312,127.48198244196436,81.53954968616128
2453,FIS,28.729806602880437,Technology,5.31,33342072832.0,2.2950215,-1.15088,6.45,Large-Cap,56.27999877929688,-51.15537591134256,-97.09780866714564
